movie_id,title_of_movie,my_rating,link_of_movie,Watch_Date,Release_Year
boxd.it,Big Hero 6,,https://boxd.it/5rje,2022-08-01,2014
boxd.it,Ready or Not,3.5,https://boxd.it/kOf0,2022-08-02,2019
boxd.it,Bad Times at the El Royale,3.5,https://boxd.it/fSA2,2022-08-03,2018
boxd.it,Identity,3.5,https://boxd.it/26e2,2022-08-03,2003
boxd.it,Vacation Friends,3.0,https://boxd.it/ohEO,2022-08-04,2021
boxd.it,X-Men: Days of Future Past,4.0,https://boxd.it/4aRw,2022-08-05,2014
boxd.it,X-Men,,https://boxd.it/1a7s,2022-08-05,2000
boxd.it,Top Gun,3.5,https://boxd.it/29JC,2022-08-05,1986
boxd.it,Once Upon a Time... in Hollywood,4.0,https://boxd.it/gH0O,2022-08-05,2019
boxd.it,The Green Mile,4.0,https://boxd.it/2agG,2022-08-07,1999
boxd.it,Almost Famous,3.5,https://boxd.it/29CQ,2022-08-07,2000
boxd.it,Bride Wars,3.5,https://boxd.it/1W3I,2022-08-07,2009
boxd.it,How to Lose a Guy in 10 Days,4.0,https://boxd.it/1XwG,2022-08-07,2003
boxd.it,Flightplan,3.0,https://boxd.it/1YZu,2022-08-08,2005
boxd.it,Skyscraper,,https://boxd.it/fVqa,2022-08-12,2018
boxd.it,27 Dresses,,https://boxd.it/21x4,2022-08-12,2008
boxd.it,Williams,4.0,https://boxd.it/gEqE,2022-08-13,2017
boxd.it,Minority Report,4.0,https://boxd.it/2aWi,2022-08-16,2002
boxd.it,Edge of Tomorrow,2.0,https://boxd.it/4pD0,2022-08-16,2014
boxd.it,Collateral,4.0,https://boxd.it/28F0,2022-08-16,2004
boxd.it,Jaws,4.5,https://boxd.it/2a5e,2022-08-19,1975
boxd.it,Mona Lisa Smile,4.0,https://boxd.it/1T0Q,2022-08-20,2003
boxd.it,Legends of the Fall,3.5,https://boxd.it/24ho,2022-08-22,1994
boxd.it,Marley & Me,2.5,https://boxd.it/1Ola,2022-08-23,2008
boxd.it,Triangle,3.5,https://boxd.it/1tQG,2022-08-23,2009
boxd.it,Us,3.5,https://boxd.it/gnV6,2022-08-24,2019
boxd.it,Nope,3.5,https://boxd.it/sDCe,2022-08-24,2022
boxd.it,Ghostbusters,3.0,https://boxd.it/Vm8,2022-08-25,2016
boxd.it,Lorenzo's Oil,3.0,https://boxd.it/27Eg,2022-08-25,1992
boxd.it,The Craigslist Killer,0.5,https://boxd.it/rgu,2022-08-26,2011
boxd.it,Despicable Me,,https://boxd.it/1DD8,2022-08-26,2010
boxd.it,Little Miss Sunshine,4.0,https://boxd.it/29EW,2022-08-26,2006
boxd.it,Sherlock Holmes,3.5,https://boxd.it/1W2A,2022-08-26,2009
boxd.it,Sherlock Holmes: A Game of Shadows,3.0,https://boxd.it/k3S,2022-08-26,2011
boxd.it,Horrible Bosses,3.0,https://boxd.it/Ba2,2022-08-26,2011
boxd.it,Grown Ups 2,,https://boxd.it/3GAq,2022-08-26,2013
boxd.it,Grown Ups,2.5,https://boxd.it/169a,2022-08-26,2010
boxd.it,Top Gun: Maverick,4.0,https://boxd.it/cjr4,2022-08-27,2022
boxd.it,"Love, Death & Robots: Bad Travelling",,https://boxd.it/BykM,2022-08-27,2022
boxd.it,Tower Heist,2.0,https://boxd.it/iQI,2022-08-28,2011
boxd.it,Keeping Up with the Joneses,2.0,https://boxd.it/aS5y,2022-08-28,2016
boxd.it,Zootopia,,https://boxd.it/84xS,2022-08-28,2016
boxd.it,Before Sunrise,4.0,https://boxd.it/2bcU,2022-08-29,1995
boxd.it,Remember Me,3.5,https://boxd.it/1zyI,2022-08-30,2010
boxd.it,The Change-Up,2.5,https://boxd.it/FRu,2022-08-31,2011
boxd.it,Heat,4.0,https://boxd.it/2bg8,2022-09-01,1995
boxd.it,It Chapter Two,,https://boxd.it/h10u,2022-09-01,2019
boxd.it,Niyazi Gül Dörtnala,,https://boxd.it/bk52,2022-09-02,2015
boxd.it,Money Trap,,https://boxd.it/lfkw,2022-09-02,2019
boxd.it,Bygones Be Bygones,,https://boxd.it/fmM6,2022-09-02,2017
boxd.it,Cem Yılmaz: Diamond Elite Platinum Plus,,https://boxd.it/yvJo,2022-09-02,2021
boxd.it,Source Code,3.0,https://boxd.it/fdo,2022-09-02,2011
boxd.it,October Sky,4.0,https://boxd.it/1Q7u,2022-09-02,1999
boxd.it,Sleepers,3.5,https://boxd.it/29xw,2022-09-03,1996
boxd.it,When They See Us,4.0,https://boxd.it/kbJU,2022-09-03,2019
boxd.it,The Wolf of Wall Street,4.0,https://boxd.it/3C1m,2022-09-07,2013
boxd.it,12 Angry Men,5.0,https://boxd.it/2auI,2022-09-07,1957
boxd.it,The Batman,4.0,https://boxd.it/eDGs,2022-09-08,2022
boxd.it,Love Actually,2.0,https://boxd.it/2aeU,2022-09-09,2003
boxd.it,Pretty Woman,3.0,https://boxd.it/2b6M,2022-09-16,1990
boxd.it,The Town,3.5,https://boxd.it/1zyS,2022-09-17,2010
boxd.it,Always Be My Maybe,,https://boxd.it/iB2y,2022-09-19,2019
boxd.it,How Do You Know,3.0,https://boxd.it/VMK,2022-09-19,2010
boxd.it,Fear,3.0,https://boxd.it/1W0a,2022-09-19,1996
boxd.it,The Invisible Guest,4.0,https://boxd.it/euce,2022-09-19,2016
boxd.it,The Body,3.5,https://boxd.it/3Jsa,2022-09-19,2012
boxd.it,Spy,,https://boxd.it/71Ks,2022-09-20,2015
boxd.it,Tag,4.0,https://boxd.it/gh7Y,2022-09-20,2018
boxd.it,A Beautiful Mind,4.0,https://boxd.it/2amk,2022-09-22,2001
boxd.it,Gone Baby Gone,4.0,https://boxd.it/23R6,2022-09-27,2007
boxd.it,The Fighter,3.5,https://boxd.it/PP4,2022-09-27,2010
boxd.it,Children of Men,4.5,https://boxd.it/1Y2i,2022-09-28,2006
boxd.it,Forgotten,3.0,https://boxd.it/hAJE,2022-09-30,2017
boxd.it,Jumanji: The Next Level,,https://boxd.it/ixu4,2022-10-02,2019
boxd.it,Midnight in Paris,3.5,https://boxd.it/i4a,2022-10-09,2011
boxd.it,Dogville,4.5,https://boxd.it/2a8W,2022-10-17,2003
boxd.it,Primal Fear,4.0,https://boxd.it/28ws,2022-10-23,1996
boxd.it,The Hunt,5.0,https://boxd.it/3wEC,2022-12-22,2012
boxd.it,Glass Onion,3.5,https://boxd.it/oCkK,2023-01-02,2022
boxd.it,Little Women,4.0,https://boxd.it/aSVk,2023-01-18,2019
boxd.it,Pulp Fiction,5.0,https://boxd.it/29Pq,2023-01-18,1994
boxd.it,The Godfather,5.0,https://boxd.it/2aNK,2023-01-20,1972
boxd.it,Just Go with It,,https://boxd.it/Doq,2023-01-24,2011
boxd.it,Alone,4.5,https://boxd.it/1qAK,2023-01-24,2008
boxd.it,Paul Blart: Mall Cop,,https://boxd.it/1NQw,2023-01-25,2009
boxd.it,Vlad the Impaler,,https://boxd.it/jID4,2023-01-25,2018
boxd.it,Pride & Prejudice,3.0,https://boxd.it/24u8,2023-01-27,2005
boxd.it,Rogue One: A Star Wars Story,4.5,https://boxd.it/aPvy,2023-01-27,2016
boxd.it,Game Night,3.0,https://boxd.it/fRtu,2023-01-31,2018
boxd.it,Stand by Me,4.0,https://boxd.it/2aOe,2023-02-02,1986
boxd.it,Red Eye,2.0,https://boxd.it/1TNy,2023-02-08,2005
boxd.it,All Quiet on the Western Front,4.0,https://boxd.it/H08,2023-02-09,2022
boxd.it,Spotlight,4.0,https://boxd.it/a84k,2023-02-21,2015
boxd.it,"Lock, Stock and Two Smoking Barrels",4.5,https://boxd.it/2b92,2023-02-22,1998
boxd.it,Date Night,2.5,https://boxd.it/2l5a,2023-02-23,2010
boxd.it,American Gangster,4.0,https://boxd.it/23wi,2023-02-24,2007
boxd.it,It's Kind of a Funny Story,3.5,https://boxd.it/Tfa,2023-02-26,2010
boxd.it,Puss in Boots: The Last Wish,5.0,https://boxd.it/aaie,2023-03-12,2022
boxd.it,Puss in Boots,,https://boxd.it/eL34,2023-03-12,2011
boxd.it,Casino Royale,4.0,https://boxd.it/1alk,2023-03-14,2006
boxd.it,Quantum of Solace,,https://boxd.it/1Vs8,2023-03-21,2008
boxd.it,Skyfall,3.5,https://boxd.it/17Fc,2023-03-22,2012
boxd.it,Everything Everywhere All at Once,5.0,https://boxd.it/jUk4,2023-03-26,2022
boxd.it,Saving Private Ryan,5.0,https://boxd.it/29ro,2023-03-30,1998
boxd.it,Murder Mystery 2,3.0,https://boxd.it/nHOo,2023-04-06,2023
boxd.it,The Conspiracy,3.5,https://boxd.it/4k0s,2023-04-20,2012
boxd.it,The Sixth Sense,4.0,https://boxd.it/29Js,2023-04-30,1999
boxd.it,The Menu,4.0,https://boxd.it/lScm,2023-04-30,2022
boxd.it,The Butterfly's Dream,4.0,https://boxd.it/5haQ,2023-05-02,2013
boxd.it,Die Hard,3.5,https://boxd.it/2a7u,2023-05-03,1988
boxd.it,Yahşi Batı,,https://boxd.it/1kMK,2023-05-04,2009
boxd.it,Operation Cicero,,https://boxd.it/lcoK,2023-06-07,2019
boxd.it,Promising Young Woman,4.0,https://boxd.it/loRE,2023-06-13,2020
boxd.it,The Lego Movie 2: The Second Part,,https://boxd.it/8BAU,2023-06-13,2019
boxd.it,The King's Man,,https://boxd.it/h714,2023-06-16,2021
boxd.it,The Deep End of the Ocean,,https://boxd.it/1key,2023-06-18,1999
boxd.it,Hidden Figures,,https://boxd.it/dgS4,2023-06-20,2016
boxd.it,Mission: Impossible,,https://boxd.it/29d2,2023-06-20,1996
boxd.it,Black Mirror: Joan Is Awful,,https://boxd.it/GWmi,2023-06-25,2023
boxd.it,Elemental,,https://boxd.it/ASiE,2023-06-25,2023
boxd.it,Black Mirror: San Junipero,,https://boxd.it/k4aS,2023-06-25,2016
boxd.it,Black Mirror: White Christmas,,https://boxd.it/B3qu,2023-06-25,2014
boxd.it,Black Mirror: Shut Up and Dance,,https://boxd.it/hRRq,2023-06-25,2016
boxd.it,Black Mirror: Hang the DJ,,https://boxd.it/hQYA,2023-06-25,2017
boxd.it,Black Mirror: The National Anthem,,https://boxd.it/hQYK,2023-06-25,2011
boxd.it,Barbie,4.0,https://boxd.it/bCLK,2023-07-29,2023
boxd.it,Oppenheimer,4.5,https://boxd.it/wUow,2023-07-29,2023
boxd.it,Bodies Bodies Bodies,3.5,https://boxd.it/iRcE,2023-08-29,2022
boxd.it,Saw,,https://boxd.it/2aWW,2023-08-30,2004
boxd.it,Taxi Driver,4.5,https://boxd.it/2b8y,2023-09-11,1976
boxd.it,Black Night,3.5,https://boxd.it/o2Ta,2023-09-11,2022
boxd.it,Fig Jam,4.0,https://boxd.it/1y8,2023-09-12,2011
boxd.it,(500) Days of Summer,,https://boxd.it/1EmM,2023-09-28,2009
boxd.it,Bottoms,4.0,https://boxd.it/uGf2,2023-09-29,2023
boxd.it,22 Jump Street,3.5,https://boxd.it/5Fvy,2023-09-30,2014
boxd.it,21 Jump Street,4.0,https://boxd.it/J0,2023-10-08,2012
boxd.it,Fargo,4.0,https://boxd.it/2aHM,2023-11-10,1996
boxd.it,A Knight's Tale,3.5,https://boxd.it/1YAk,2023-11-10,2001
boxd.it,Shaun of the Dead,1.0,https://boxd.it/29J8,2023-11-20,2004
boxd.it,Incendies,4.5,https://boxd.it/Msm,2023-12-02,2010
boxd.it,Hereditary,4.0,https://boxd.it/hNVe,2023-12-26,2018
boxd.it,Oculus,3.5,https://boxd.it/4W9M,2024-01-29,2013
boxd.it,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,,https://boxd.it/2agQ,2024-02-05,2006
boxd.it,Leave the World Behind,,https://boxd.it/re0i,2024-02-05,2023
boxd.it,Society of the Snow,4.0,https://boxd.it/y9aw,2024-02-11,2023
boxd.it,Divergent,3.0,https://boxd.it/4VT0,2024-02-11,2014
boxd.it,Aftersun,4.5,https://boxd.it/Arw0,2024-02-17,2022
boxd.it,Project X,4.0,https://boxd.it/neO,2024-05-09,2012
boxd.it,A Lot Like Love,3.5,https://boxd.it/1ZsQ,2024-05-13,2005
boxd.it,Zombieland,4.0,https://boxd.it/1En6,2024-05-13,2009
boxd.it,Zombieland: Double Tap,3.0,https://boxd.it/bgb6,2024-05-13,2019
boxd.it,The Silence of the Lambs,5.0,https://boxd.it/2aHW,2024-05-13,1991
boxd.it,A Man Called Otto,4.0,https://boxd.it/zl06,2024-07-31,2022
boxd.it,Bandırma Füze Kulübü,3.5,https://boxd.it/DfWG,2024-07-31,2022
boxd.it,8x8,,https://boxd.it/HLro,2024-09-08,2023
boxd.it,Kendime İyi Bak,,https://boxd.it/8uN8,2024-09-08,2014
boxd.it,Ticket to Paradise,,https://boxd.it/u8Cc,2024-09-09,2022
boxd.it,Instant Family,4.0,https://boxd.it/hHpQ,2024-11-17,2018
boxd.it,It's What's Inside,4.0,https://boxd.it/DOV4,2025-02-25,2024
boxd.it,Stuck in Love,4.0,https://boxd.it/3L08,2025-02-25,2012
boxd.it,We Bought a Zoo,3.5,https://boxd.it/2AU8,2025-02-27,2011
boxd.it,Chef,2.5,https://boxd.it/6lCG,2025-02-28,2014
boxd.it,The Mist,3.0,https://boxd.it/22r2,2025-03-03,2007
boxd.it,Me and Earl and the Dying Girl,2.5,https://boxd.it/9SAE,2025-03-04,2015
boxd.it,Guardians of the Galaxy Vol. 3,4.0,https://boxd.it/fVNI,2025-03-05,2023
boxd.it,Chasing the Wind,,https://boxd.it/OkP8,2025-03-06,2025
boxd.it,My Girl,4.0,https://boxd.it/24PK,2025-03-10,1991
boxd.it,"Definitely, Maybe",4.0,https://boxd.it/20eU,2025-03-11,2008
boxd.it,The Peanut Butter Falcon,4.0,https://boxd.it/gzu2,2025-03-12,2019
boxd.it,Champion,3.5,https://boxd.it/kPuK,2025-03-15,2018
boxd.it,Dune: Part Two,4.5,https://boxd.it/pUfA,2025-03-15,2024
boxd.it,Spider-Man: Across the Spider-Verse,4.5,https://boxd.it/kSz4,2025-03-15,2023
boxd.it,The Hunger Games: The Ballad of Songbirds & Snakes,3.0,https://boxd.it/pZCY,2025-03-15,2023
boxd.it,Last Summer,,https://boxd.it/txP4,2025-03-19,2021
boxd.it,The Man from Earth,4.0,https://boxd.it/1Ql2,2025-03-19,2007
boxd.it,Ted,3.0,https://boxd.it/2pgc,2025-03-30,2012
boxd.it,Ted 2,1.0,https://boxd.it/6oCY,2025-03-31,2015
boxd.it,La La Land,4.5,https://boxd.it/a5fa,2025-04-17,2016
boxd.it,F1,4.5,https://boxd.it/yjVM,2025-07-16,2025
boxd.it,Happy Gilmore,4.0,https://boxd.it/1Yey,2025-08-10,1996
boxd.it,Superman,4.5,https://boxd.it/E9IU,2025-08-10,2025
boxd.it,The Fantastic 4: First Steps,3.0,https://boxd.it/mP6C,2025-08-10,2025
boxd.it,Searching,3.5,https://boxd.it/hDPg,2025-08-10,2018
boxd.it,True Romance,4.0,https://boxd.it/2aBa,2025-08-20,1993
boxd.it,Weapons,3.0,https://boxd.it/EMTM,2025-09-02,2025
boxd.it,Missing,3.5,https://boxd.it/sS1W,2025-09-03,2023
boxd.it,Wind River,3.5,https://boxd.it/dR3i,2025-09-24,2017
boxd.it,Project Almanac,3.5,https://boxd.it/6IP4,2025-10-04,2015
boxd.it,Deep Cover,1.5,https://boxd.it/L6ec,2025-10-22,2025
boxd.it,Barbarian,3.5,https://boxd.it/yohi,2025-10-29,2022
boxd.it,When Evil Lurks,2.5,https://boxd.it/rXBe,2025-10-29,2023
boxd.it,Soyut Dışavurumcu Bir Dostluğun Anatomisi Veyahut Yan Yana,,https://boxd.it/XDGM,2025-12-30,2025
boxd.it,Superbad,4.0,https://boxd.it/20hO,2025-12-30,2007
boxd.it,Arthur Christmas,4.0,https://boxd.it/Cg6,2025-12-30,2011
boxd.it,D.I.S.C.O.,,https://boxd.it/XYj0,2026-03-06,2026
boxd.it,Marty Supreme,,https://boxd.it/Off0,2026-03-06,2025
boxd.it,Wake Up Dead Man,,https://boxd.it/uAKS,2026-03-12,2025
boxd.it,Casino,5.0,https://boxd.it/2ads,2026-03-12,1995
boxd.it,Once Upon a Time in America,,https://boxd.it/2aCs,2026-03-12,1984
boxd.it,The Rip,,https://boxd.it/NP5y,2026-03-12,2026
boxd.it,Coach Carter,,https://boxd.it/218e,2026-03-12,2005
boxd.it,The Notebook,,https://boxd.it/1UNE,2026-03-12,2004
boxd.it,School of Rock,5.0,https://boxd.it/28xK,2026-03-12,2003
boxd.it,Trap,2.0,https://boxd.it/D4nK,2026-03-17,2024
boxd.it,HIS & HERS,4.0,https://boxd.it/103iK,2026-03-17,2026
boxd.it,Peaky Blinders: The Immortal Man,,https://boxd.it/x3yq,2026-03-22,2026
boxd.it,X-Men: Apocalypse,,https://boxd.it/7eJi,2026-03-22,2016
boxd.it,X-Men: First Class,,https://boxd.it/FOA,2026-03-22,2011
boxd.it,The Wrestler,4.5,https://boxd.it/1So8,2026-03-24,2008
boxd.it,Mad Max: Fury Road,,https://boxd.it/2DjO,2026-03-24,2015
boxd.it,Big Little Lies,4.0,https://boxd.it/fYde,2026-03-24,2017
boxd.it,Paranormal Activity,4.0,https://boxd.it/1yIM,2026-03-24,2007
boxd.it,Rings,,https://boxd.it/1NQ2,2026-03-24,2017
boxd.it,The Conjuring: Last Rites,,https://boxd.it/Dh8e,2026-03-24,2025
boxd.it,Sinister,,https://boxd.it/2TnW,2026-03-24,2012
boxd.it,Goodnight Mommy,4.0,https://boxd.it/8Niy,2026-03-24,2014
boxd.it,Anyone But You,,https://boxd.it/EzA8,2026-03-24,2023
boxd.it,The Internship,3.5,https://boxd.it/3SWS,2026-03-24,2013
boxd.it,The Proposal,,https://boxd.it/1HiS,2026-03-24,2009
boxd.it,The Intern,4.0,https://boxd.it/7AOE,2026-03-24,2015
boxd.it,Mamma Mia!,,https://boxd.it/1Tnq,2026-03-24,2008
boxd.it,Kramer vs. Kramer,4.5,https://boxd.it/h0w,2026-03-25,1979
boxd.it,Nonnas,3.0,https://boxd.it/HxlQ,2026-03-28,2025
boxd.it,Sharp Objects,4.0,https://boxd.it/j3NM,2026-03-30,2018
boxd.it,Project Hail Mary,4.5,https://boxd.it/pEeQ,2026-04-02,2026
boxd.it,The Drama,3.5,https://boxd.it/OA2w,2026-04-06,2026
boxd.it,Long Shot,4.0,https://boxd.it/h8oI,2026-04-06,2017
boxd.it,Gravity,2.5,https://boxd.it/GZY,2026-04-08,2013
boxd.it,The Map of Tiny Perfect Things,5.0,https://boxd.it/p3O8,2026-04-08,2021
boxd.it,Deadpool & Wolverine,,https://boxd.it/jq8s,2026-04-08,2024
boxd.it,Juno,4.0,https://boxd.it/210a,2026-04-08,2007
boxd.it,Bridesmaids,,https://boxd.it/rac,2026-04-09,2011
boxd.it,Conclave,4.0,https://boxd.it/AO8q,2026-04-09,2024
boxd.it,Chernobyl,4.5,https://boxd.it/mkbG,2026-04-10,2019
boxd.it,No Hard Feelings,3.0,https://boxd.it/xouu,2026-04-10,2023
boxd.it,Booksmart,4.0,https://boxd.it/igNS,2026-04-10,2019
boxd.it,Bullet Train,4.0,https://boxd.it/qW26,2026-04-10,2022
boxd.it,Turbo,,https://boxd.it/2Hzw,2026-04-10,2013
boxd.it,Now You See Me: Now You Don't,3.0,https://boxd.it/f3i2,2026-04-12,2025
boxd.it,The Substance,4.0,https://boxd.it/zanS,2026-04-19,2024
boxd.it,Scent of a Woman,2.5,https://boxd.it/1YAu,2026-04-19,1992
boxd.it,Adventureland,3.5,https://boxd.it/1JTQ,2026-04-22,2009
boxd.it,The Girl with the Dragon Tattoo,4.0,https://boxd.it/2Pa,2026-04-24,2011
boxd.it,GoodFellas,4.0,https://boxd.it/29FA,2026-05-04,1990
boxd.it,The Secret Life of Pets,2.5,https://boxd.it/aJ5E,2026-05-08,2016
boxd.it,Reservoir Dogs,,https://boxd.it/2agc,2026-05-21,1992
boxd.it,One Battle After Another,4.0,https://boxd.it/DUHM,2026-05-24,2025
boxd.it,Michael,,https://boxd.it/zi5M,2026-06-01,2026
boxd.it,Obsession,4.5,https://boxd.it/PNqo,2026-06-08,2025
boxd.it,The Holdovers,4.0,https://boxd.it/vHza,2026-06-10,2023
boxd.it,Disclosure Day,3.0,https://boxd.it/MDJY,2026-06-13,2026
boxd.it,Backrooms,,https://boxd.it/EY6W,2026-06-22,2026
boxd.it,Toy Story,,https://boxd.it/29qA,2026-06-22,1995
boxd.it,Supergirl,3.5,https://boxd.it/ESyU,2026-07-04,2026
boxd.it,Voicemails for Isabelle,3.0,https://boxd.it/mJVk,2026-07-04,2026
boxd.it,Mystic River,3.5,https://boxd.it/2aAG,2026-07-18,2003
boxd.it,The Break-Up,3.5,https://boxd.it/1XRk,2026-07-25,2006
boxd.it,We're the Millers,4.0,https://boxd.it/4srQ,2026-07-25,2013
boxd.it,Murder Mystery,,https://boxd.it/iEBm,2026-07-25,2019
boxd.it,Love Happens,,https://boxd.it/1vps,2026-07-25,2009
boxd.it,Troy,3.5,https://boxd.it/29TW,2026-07-29,2004
boxd.it,American Murder: The Family Next Door,,https://boxd.it/rUk0,2026-08-04,2020
boxd.it,The Godfather Part II,4.5,https://boxd.it/2aNq,2026-08-09,1974
boxd.it,Spider-Man: Brand New Day,3.5,https://boxd.it/ACJE,2026-08-25,2026
